,Activation,Channels,Loss,Mae,Mse
296,relu,"[0, 2, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]",21194.94140625,118.49566650390625,21194.94140625
297,relu,"[0, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23]",23125.140625,126.6816635131836,23125.140625
298,relu,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20, 21, 22, 23]",21844.359375,121.58833312988281,21844.359375
299,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 15, 16, 17, 18, 20, 21, 22]",22067.080078125,122.87367248535156,22067.080078125
300,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23]",22828.857421875,122.7929916381836,22828.857421875
301,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23]",19366.6484375,112.6816635131836,19366.6484375
302,relu,"[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",22402.8125,126.87899780273438,22402.8125
303,relu,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",21446.001953125,116.3010025024414,21446.001953125
304,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",20093.84375,112.260986328125,20093.84375
305,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",19403.4140625,114.8676528930664,19403.4140625
306,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23]",20561.869140625,115.7623291015625,20561.869140625
307,relu,"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",23306.552734375,124.1203384399414,23306.552734375
308,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",21067.966796875,118.74566650390625,21067.966796875
309,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23]",23876.05078125,123.55299377441406,23876.05078125
310,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",20967.52734375,117.04766845703125,20967.52734375
311,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23]",19689.404296875,112.31900024414062,19689.404296875
312,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21053.666015625,121.41033935546875,21053.666015625
313,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23]",23014.654296875,125.26166534423828,23014.654296875
314,relu,"[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",24404.095703125,131.0816650390625,24404.095703125
315,relu,"[0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",19444.396484375,114.30166625976562,19444.396484375
316,relu,"[0, 1, 2, 3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",14077.9228515625,91.11127471923828,14077.9228515625
317,relu,"[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",23184.45703125,125.86166381835938,23184.45703125
318,relu,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",21780.439453125,121.38233184814453,21780.439453125
319,relu,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23]",19546.94140625,114.60099029541016,19546.94140625
320,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 19, 20, 21, 22, 23]",20471.302734375,116.87700653076172,20471.302734375
321,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23]",23394.669921875,121.0816650390625,23394.669921875
322,relu,"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",22885.994140625,123.22632598876953,22885.994140625
323,relu,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",22804.193359375,122.33232879638672,22804.193359375
324,relu,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23]",21559.240234375,119.2316665649414,21559.240234375
325,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22]",19796.94140625,114.67366027832031,19796.94140625
326,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 23]",22700.349609375,126.04898071289062,22700.349609375
327,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",21635.4296875,119.75232696533203,21635.431640625
328,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",22986.716796875,125.5262222290039,22986.716796875
329,relu,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",19666.978515625,113.70433807373047,19666.978515625
330,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23]",21819.30078125,118.68367004394531,21819.30078125
331,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23]",22042.767578125,123.92567443847656,22042.765625
332,relu,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]",21685.8125,121.79566192626953,21685.8125
333,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23]",22711.91015625,124.5956802368164,22711.91015625
334,relu,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",22524.947265625,122.38966369628906,22524.947265625
335,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",20981.779296875,117.93433380126953,20981.779296875
336,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",20973.833984375,119.29166412353516,20973.833984375
337,relu,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23]",19670.130859375,112.87040710449219,19670.130859375
338,relu,"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",20374.0703125,116.90699005126953,20374.072265625
339,relu,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23]",19444.1875,112.10366821289062,19444.1875
340,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 21, 22, 23]",20916.861328125,117.34900665283203,20916.861328125
341,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22]",21626.94140625,118.00433349609375,21626.94140625
342,relu,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",19427.30078125,112.60166931152344,19427.298828125
343,relu,"[0, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",21464.078125,121.12100219726562,21464.078125
344,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23]",20363.1796875,112.92432403564453,20363.181640625
345,relu,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",20959.966796875,119.57099914550781,20959.966796875
346,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",20246.306640625,116.85432434082031,20246.306640625
347,relu,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",22586.08984375,123.83365631103516,22586.08984375
348,relu,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",20221.443359375,115.06993865966797,20221.443359375
349,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",18422.90625,117.39490509033203,18422.90625
350,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",18539.90625,111.30632781982422,18539.90625
