,Activation,Channels,Loss,Mae,Mse
132,relu,"[1, 5, 7, 12, 17, 18, 19, 21, 22]",16981.263671875,106.22218322753906,16981.263671875
133,relu,"[2, 6, 7, 8, 10, 11, 12, 17, 18]",14460.2216796875,89.84385681152344,14460.2216796875
134,relu,"[3, 4, 6, 7, 8, 12, 17, 18, 22]",21760.1640625,122.42833709716797,21760.1640625
135,relu,"[0, 3, 4, 9, 11, 16, 18, 19, 22]",18457.13671875,107.984375,18457.13671875
136,relu,"[0, 2, 3, 6, 7, 8, 10, 15, 18]",17846.9375,112.09874725341797,17846.939453125
137,relu,"[0, 1, 2, 7, 10, 15, 18, 19, 23]",12263.21875,82.16704559326172,12263.21875
138,relu,"[0, 2, 4, 8, 9, 12, 18, 19, 22]",16731.6171875,98.37883758544922,16731.6171875
139,relu,"[1, 3, 4, 5, 6, 7, 16, 17, 19]",16397.400390625,96.66765594482422,16397.400390625
140,relu,"[3, 9, 10, 14, 16, 17, 18, 20, 22]",12041.7119140625,82.60511779785156,12041.7119140625
141,relu,"[0, 1, 2, 9, 13, 15, 18, 20, 22]",11082.3876953125,79.1614990234375,11082.3876953125
142,relu,"[1, 2, 8, 10, 16, 17, 18, 19, 20]",11924.236328125,80.43216705322266,11924.236328125
143,relu,"[1, 6, 7, 11, 13, 17, 18, 22, 23]",19451.244140625,112.20367431640625,19451.244140625
144,relu,"[2, 3, 5, 7, 12, 13, 20, 21, 22]",11552.8134765625,79.32189178466797,11552.8134765625
145,relu,"[0, 3, 4, 5, 6, 7, 13, 15, 23]",12222.3125,79.4795913696289,12222.3125
146,relu,"[0, 4, 5, 9, 11, 16, 17, 20, 23]",14227.1787109375,88.53976440429688,14227.1787109375
147,relu,"[1, 2, 3, 4, 9, 13, 17, 18, 22]",18126.064453125,105.52444458007812,18126.064453125
148,relu,"[1, 5, 7, 9, 14, 15, 17, 20, 22]",13419.837890625,87.2498550415039,13419.837890625
149,relu,"[0, 1, 3, 7, 8, 17, 20, 21, 22]",23221.357421875,135.13417053222656,23221.357421875
150,relu,"[4, 6, 7, 8, 9, 13, 14, 15, 16, 21, 22, 23]",10133.8466796875,70.53681182861328,10133.8466796875
151,relu,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 16, 17, 19]",12647.81640625,82.81975555419922,12647.81640625
152,relu,"[0, 1, 4, 6, 9, 12, 14, 17, 18, 20, 22, 23]",12343.7099609375,84.0107650756836,12343.7099609375
153,relu,"[0, 2, 3, 4, 5, 10, 11, 14, 15, 16, 19, 22]",13828.2919921875,86.24784851074219,13828.2919921875
154,relu,"[0, 1, 2, 7, 9, 10, 11, 12, 13, 15, 18, 21]",13684.1865234375,88.67440032958984,13684.1865234375
155,relu,"[0, 1, 7, 9, 11, 12, 13, 15, 16, 18, 20, 23]",23329.841796875,126.42766571044922,23329.841796875
156,relu,"[1, 3, 7, 9, 10, 11, 12, 16, 17, 19, 20, 21]",18320.220703125,111.4010009765625,18320.220703125
157,relu,"[1, 2, 4, 6, 7, 10, 11, 13, 18, 19, 21, 23]",22687.94921875,123.35366821289062,22687.94921875
158,relu,"[0, 2, 3, 4, 5, 7, 12, 13, 14, 15, 22, 23]",10989.03125,73.46974182128906,10989.03125
159,relu,"[1, 3, 6, 10, 12, 13, 14, 16, 18, 21, 22, 23]",15206.4462890625,96.6642074584961,15206.4462890625
160,relu,"[0, 1, 3, 4, 5, 7, 9, 10, 12, 15, 20, 21]",12150.4580078125,79.013427734375,12150.4580078125
161,relu,"[0, 2, 4, 5, 6, 8, 11, 13, 14, 15, 18, 22]",13359.8779296875,83.63314056396484,13359.8779296875
162,relu,"[1, 2, 5, 7, 9, 11, 12, 14, 18, 21, 22, 23]",15254.591796875,94.9576187133789,15254.591796875
163,relu,"[0, 2, 8, 11, 12, 13, 15, 16, 18, 19, 21, 22]",19993.7890625,119.9466552734375,19993.7890625
164,relu,"[0, 3, 5, 6, 9, 12, 14, 15, 18, 19, 20, 23]",20624.77734375,117.68650817871094,20624.77734375
165,relu,"[0, 2, 3, 4, 5, 6, 8, 12, 16, 17, 21, 22]",13040.20703125,84.50142669677734,13040.20703125
166,relu,"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",15573.28515625,100.28410339355469,15573.28515625
167,relu,"[0, 1, 3, 5, 9, 14, 15, 16, 18, 19, 21, 22]",14083.556640625,86.10079193115234,14083.556640625
168,relu,"[0, 3, 4, 8, 13, 15, 17, 18, 19, 21, 22, 23]",18393.07421875,101.33016967773438,18393.07421875
169,relu,"[0, 1, 2, 4, 5, 7, 8, 13, 16, 19, 21, 23]",22289.255859375,123.7203369140625,22289.255859375
170,relu,"[0, 1, 2, 4, 6, 7, 9, 10, 14, 18, 19, 22]",16045.474609375,95.14834594726562,16045.474609375
171,relu,"[0, 1, 4, 6, 8, 15, 16, 19, 20, 21, 22, 23]",16863.642578125,98.91522216796875,16863.642578125
172,relu,"[1, 2, 3, 9, 10, 11, 12, 13, 16, 17, 20, 21]",14892.9697265625,94.54761505126953,14892.9697265625
173,relu,"[2, 5, 7, 11, 12, 15, 17, 18, 19, 20, 22, 23]",22136.982421875,121.30433654785156,22136.982421875
174,relu,"[0, 1, 4, 6, 8, 9, 13, 14, 17, 18, 19, 21]",12356.5478515625,84.51508331298828,12356.5478515625
175,relu,"[1, 2, 3, 5, 7, 9, 10, 11, 14, 18, 19, 23]",11514.3203125,81.65937805175781,11514.3203125
176,relu,"[1, 2, 3, 5, 6, 7, 8, 12, 15, 17, 20, 22]",16064.83984375,96.10171508789062,16064.83984375
177,relu,"[1, 3, 4, 5, 9, 10, 13, 14, 16, 19, 21, 23]",18145.650390625,100.7885971069336,18145.6484375
178,relu,"[3, 4, 6, 8, 11, 12, 13, 14, 15, 16, 17, 23]",18016.740234375,107.34319305419922,18016.740234375
179,relu,"[1, 3, 4, 6, 7, 8, 9, 11, 15, 17, 20, 23]",14231.8603515625,92.89154815673828,14231.8603515625
180,relu,"[0, 1, 6, 8, 9, 11, 12, 13, 14, 15, 20, 21]",21916.06640625,121.54166412353516,21916.06640625
181,relu,"[4, 6, 7, 8, 9, 11, 15, 16, 17, 18, 22, 23]",11456.8486328125,76.4184341430664,11456.8486328125
182,relu,"[0, 3, 5, 6, 7, 8, 9, 10, 12, 19, 21, 22]",13519.2412109375,92.3712158203125,13519.2412109375
183,relu,"[4, 5, 7, 8, 9, 12, 14, 16, 18, 19, 21, 22]",14472.9404296875,91.61578369140625,14472.9404296875
184,relu,"[0, 1, 4, 5, 6, 8, 9, 11, 12, 13, 14, 22]",16349.56640625,100.41187286376953,16349.56640625
185,relu,"[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15, 21]",13514.0859375,86.08377838134766,13514.0859375
186,relu,"[1, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20]",13277.2646484375,82.38893127441406,13277.2646484375
187,relu,"[1, 5, 6, 8, 9, 10, 13, 15, 16, 18, 21, 22]",12398.900390625,82.51387023925781,12398.900390625
188,relu,"[0, 2, 3, 4, 5, 6, 8, 9, 13, 14, 19, 23]",11840.2900390625,73.71961212158203,11840.2900390625
189,relu,"[1, 2, 4, 6, 11, 12, 13, 14, 15, 16, 20, 21]",21062.72265625,119.30774688720703,21062.72265625
190,relu,"[0, 1, 4, 6, 8, 10, 11, 12, 13, 17, 18, 23]",20011.630859375,112.59916687011719,20011.630859375
191,relu,"[1, 2, 3, 6, 7, 12, 14, 18, 19, 20, 21, 22]",20467.677734375,116.51166534423828,20467.677734375
192,relu,"[2, 3, 7, 8, 9, 10, 11, 14, 15, 18, 20, 22]",12189.1103515625,78.46075439453125,12189.1103515625
193,relu,"[0, 1, 3, 5, 8, 9, 14, 16, 17, 18, 21, 22]",12183.0087890625,83.51737976074219,12183.0087890625
194,relu,"[0, 2, 4, 5, 6, 7, 14, 15, 19, 20, 21, 22]",23441.380859375,124.93578338623047,23441.380859375
195,relu,"[0, 5, 7, 9, 10, 13, 14, 16, 17, 19, 20, 23]",11453.15625,80.484130859375,11453.15625
196,relu,"[3, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 20]",11892.693359375,79.40738677978516,11892.693359375
197,relu,"[1, 2, 4, 5, 6, 11, 12, 14, 15, 16, 19, 21]",21179.599609375,123.84937286376953,21179.599609375
