,Activation,Channels,Loss,Mae,Mse
10,relu,"[8, 16, 23]",220.16961669921875,4.899326324462891,220.16961669921875
11,relu,"[1, 4, 14]",96.479248046875,1.597059726715088,96.47925567626953
12,relu,"[1, 5, 12]",110.6214599609375,2.307945489883423,110.6214599609375
13,relu,"[7, 8, 11]",112.57195281982422,3.0695271492004395,112.57195281982422
14,relu,"[3, 11, 17]",187.33926391601562,3.687164783477783,187.33926391601562
15,relu,"[6, 12, 13]",47.71505355834961,1.6264041662216187,47.71505355834961
16,relu,"[3, 7, 10]",114.69737243652344,2.2234721183776855,114.69737243652344
17,relu,"[4, 13, 23]",110.63359069824219,2.3998682498931885,110.63359069824219
18,relu,"[10, 13, 22]",118.73341369628906,4.530264377593994,118.73341369628906
19,relu,"[4, 9, 15]",152.74461364746094,4.582318305969238,152.74461364746094
20,relu,"[4, 16, 17]",134.5554962158203,3.487717390060425,134.5554962158203
21,relu,"[3, 10, 13]",99.05622100830078,2.141179084777832,99.05622100830078
22,relu,"[3, 10, 13]",106.20299530029297,2.230839252471924,106.20299530029297
23,relu,"[8, 10, 15]",162.0607452392578,4.757076263427734,162.0607452392578
24,relu,"[6, 16, 22]",139.05970764160156,5.046339511871338,139.05970764160156
25,relu,"[15, 19, 21]",125.12738037109375,3.2388525009155273,125.12738037109375
26,relu,"[1, 13, 19]",35.470821380615234,2.7523393630981445,35.470821380615234
27,relu,"[5, 18, 21]",98.15519714355469,1.7389426231384277,98.15519714355469
28,relu,"[3, 4, 21]",139.1381378173828,4.1067214012146,139.1381378173828
