,Activation,Channels,Loss,Mae,Mse
191,relu,[19  2 14  3  7  6 22  1 21 18 12 20],78.40494537353516,78.40494537353516,2.131622552871704
192,relu,[18  2 11 22 20 15  8  3 10 14  7  9],105.43180847167969,105.43180847167969,3.1922290325164795
193,relu,[ 3 14  1  8  5  0 18 21  9 22 17 16],145.92236328125,145.92236328125,3.413266181945801
194,relu,[ 0  2 14 19 22 15  4 20  5 21  6  7],99.88287353515625,99.88287353515625,3.17594838142395
195,relu,[16  7 23 17 19 10 14  0 20  5 13  9],123.83779907226562,123.83779907226562,3.1554336547851562
196,relu,[14 20 16 10  9  7  3 15  5  6  8 17],172.42518615722656,172.42518615722656,3.6840078830718994
197,relu,[ 6 11 14 16  2 15  1  5  4 19 21 12],119.30146789550781,119.30146789550781,2.8977928161621094
198,relu,[ 0 11  7 15  6 19 13 23  9  3 22  5],120.30687713623047,120.30687713623047,2.160344123840332
199,relu,[23 12 15 17  8 20 10  5  7 21 11 18],122.41439056396484,122.41439819335938,2.557485580444336
200,relu,[20  8 18 14  0 16  5 23 22 10 13 17  9  4 12],111.89679718017578,111.89679718017578,3.3800384998321533
201,relu,[ 9 21  4 11 13 12 19 20 23 14 17  7  2  5  1],185.68521118164062,185.68521118164062,4.152087688446045
202,relu,[11  6  4  0 15 16 12  7  5 22 17 10  1 21  3],269.0085754394531,269.0085754394531,4.250472545623779
203,relu,[22  3 21 20 10 23 13 14 15  9  7 18 12  4 16],108.74181365966797,108.7418212890625,3.4247806072235107
204,relu,[14 19 12  5 10 21  3  0 17 13 23 15  6  1 16],151.0781707763672,151.0781707763672,3.022897481918335
205,relu,[ 9 13  2 17 18  7  1 11  8  5 19 21 10 14  3],122.49403381347656,122.49403381347656,2.979621648788452
206,relu,[20  6  9  1  2 14  4  0 19 17 11 12 18  7  3],102.64108276367188,102.64108276367188,2.991706609725952
207,relu,[16  7 22  2  3 20  1 13 19  8  5 14 12 18 23],105.079833984375,105.079833984375,3.4146249294281006
208,relu,[22  2  6  4 21  1  3  9 11 10  7 12 20 17  0],113.29075622558594,113.29075622558594,2.5466158390045166
209,relu,[ 8 18  7 21 12 11 17 16  2 15  0 13 14 22  4],113.69367218017578,113.69367218017578,4.080306053161621
210,relu,[11  4 10  1 21 20  3 23 17  6  7 13  0 22 16],155.0036163330078,155.0036163330078,2.535263776779175
211,relu,[20 17 18  8  9 19 22  0  3 13  1 23 12 14 10],96.26116943359375,96.26116943359375,2.091498613357544
212,relu,[ 5 21 11 12 15 20  0  4  7 17  2 13 22  3 19],99.37789154052734,99.37789154052734,3.0834858417510986
213,relu,[19  6 21 10 23 17 11  7 14 20  4 16  0  2 12],113.25260162353516,113.25260162353516,3.0243043899536133
214,relu,[19 17 21  4 12  2 11  7 15 14 22  5  1 23  9],115.77896881103516,115.77896881103516,4.1258015632629395
215,relu,[22 21  9  0 19  5 17 13  8  7  1 10  4 23  6],117.03263092041016,117.03263092041016,3.8205761909484863
216,relu,[ 3 21 17 22  7 14  8 11  5 12 23  2 16  6 18],125.77452850341797,125.77452850341797,3.707854747772217
217,relu,[ 5 11 15  3 18  6  8 10  0 23 14  9 21 13  2],140.62548828125,140.62548828125,5.764707088470459
